transaction_id,customer_id,date,product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount
6582,451,2024-06-20 15:36:06,6,3,5.36,Cash,Online,,0.0,0.0
10942,609,2024-06-20 13:23:28,15,1,8.68,Cash,In-store,1.0,0.0,0.0
6087,231,2024-06-20 12:16:47,21,4,6.41,Mobile Pay,Online,,0.0,0.0
7616,698,2024-06-20 16:56:14,15,1,8.28,Cash,In-store,1.0,0.0,0.0
1925,270,2024-06-20 12:17:10,15,1,6.08,Mobile Pay,Online,,1.0,0.61
5347,475,2024-06-20 12:15:24,15,1,5.82,Mobile Pay,Online,,0.0,0.0
145,155,2024-06-20 09:45:03,15,1,5.52,Credit Card,Online,,6.0,0.55
8144,250,2024-06-20 13:25:04,6,1,6.45,Mobile Pay,Online,,1.0,0.64
8214,473,2024-06-20 10:01:32,5,1,3.28,Credit Card,In-store,3.0,0.0,0.0
1703,123,2024-06-20 10:45:46,6,13,4.14,Mobile Pay,In-store,1.0,0.0,0.0
3013,289,2024-06-20 11:12:05,21,1,3.26,Mobile Pay,Online,,0.0,0.0
6492,652,2024-06-20 11:27:57,21,1,5.27,Cash,Online,,0.0,0.0
4338,275,2024-06-20 14:53:57,6,6,3.57,Mobile Pay,Online,,0.0,0.0
1633,471,2024-06-20 09:37:17,6,1,2.68,Cash,Online,,2.0,0.27
8487,609,2024-06-20 14:39:11,6,4,5.02,Mobile Pay,In-store,4.0,0.0,0.0
7832,169,2024-06-20 13:28:38,21,1,5.38,Mobile Pay,In-store,4.0,0.0,0.0
6177,661,2024-06-20 09:11:17,6,1,3.5,Cash,In-store,2.0,0.0,0.0
7704,458,2024-06-20 12:19:59,6,13,3.43,Mobile Pay,Online,,3.0,2.06
10250,621,2024-06-20 14:34:40,6,1,3.81,Credit Card,In-store,4.0,0.0,0.0
6647,444,2024-06-20 09:54:47,6,6,4.88,Credit Card,Online,,0.0,0.0
6259,641,2024-06-20 16:26:31,15,1,3.18,Cash,In-store,3.0,0.0,0.0
899,545,2024-06-20 11:10:27,15,1,5.19,Credit Card,In-store,1.0,0.0,0.0
7412,418,2024-06-20 11:36:24,6,3,4.11,Cash,In-store,4.0,0.0,0.0
4375,295,2024-06-20 09:42:23,15,3,6.47,Credit Card,Online,,0.0,0.0
8530,117,2024-06-20 09:14:27,21,1,2.89,Mobile Pay,In-store,5.0,0.0,0.0
4118,471,2024-06-20 14:27:13,21,4,3.19,Mobile Pay,In-store,4.0,1.0,0.64
5767,192,2024-06-21 11:40:08,15,1,9.2,Cash,Online,,0.0,0.0
738,159,2024-06-21 16:48:26,21,1,4.26,Cash,Online,,0.0,0.0
5909,229,2024-06-21 12:36:49,15,3,5.26,Mobile Pay,Online,,9.0,0.53
5270,177,2024-06-21 10:33:48,21,4,6.39,Cash,Online,,7.0,1.28
5931,656,2024-06-21 15:40:19,15,3,4.16,Mobile Pay,In-store,1.0,0.0,0.0
6919,411,2024-06-21 12:32:42,21,1,3.45,Mobile Pay,In-store,4.0,0.0,0.0
3638,542,2024-06-21 12:08:16,5,1,8.63,Mobile Pay,Online,,0.0,0.0
2788,313,2024-06-21 11:37:06,15,3,4.03,Credit Card,Online,,0.0,0.0
3169,626,2024-06-21 13:25:13,15,8,3.14,Mobile Pay,In-store,5.0,0.0,0.0
9506,318,2024-06-21 12:39:04,15,1,5.7,Credit Card,In-store,1.0,0.0,0.0
749,308,2024-06-21 11:30:59,5,1,3.61,Credit Card,Online,,0.0,0.0
5290,593,2024-06-21 14:20:21,15,4,3.75,Mobile Pay,Online,,0.0,0.75
3598,187,2024-06-21 13:50:23,6,1,6.25,Mobile Pay,In-store,3.0,0.0,0.0
4710,650,2024-06-21 14:12:01,15,1,3.97,Mobile Pay,In-store,4.0,0.0,0.0
10016,514,2024-06-21 16:38:27,21,3,2.46,Credit Card,Online,,0.0,0.25
2050,522,2024-06-21 13:34:29,21,1,2.07,Credit Card,In-store,2.0,0.0,0.0
10410,150,2024-06-21 10:01:30,21,10,5.66,Credit Card,Online,,0.0,0.0
4748,471,2024-06-21 14:52:33,15,1,3.86,Credit Card,Online,,0.0,0.0
569,601,2024-06-21 15:49:31,6,4,5.68,Mobile Pay,In-store,4.0,0.0,0.0
8668,147,2024-06-21 13:32:32,15,3,4.75,Credit Card,Online,,0.0,0.0
4488,684,2024-06-21 10:52:04,5,6,3.55,Mobile Pay,In-store,5.0,0.0,0.0
3560,676,2024-06-21 13:46:23,15,8,3.6,Mobile Pay,Online,,0.0,0.0
270,191,2024-06-21 11:44:58,5,1,4.34,Cash,Online,,6.0,0.43
8068,672,2024-06-21 14:48:12,6,1,4.15,Credit Card,In-store,2.0,0.0,0.0
10353,658,2024-06-21 15:24:04,15,1,2.72,Credit Card,In-store,3.0,0.0,0.0
3748,120,2024-06-21 13:47:44,21,1,2.9,Credit Card,In-store,5.0,0.0,0.0
10961,591,2024-06-21 15:15:31,18,6,5.97,Cash,Online,,0.0,0.0
5319,533,2024-06-21 10:28:09,6,1,3.17,Cash,In-store,3.0,0.0,0.0
10651,643,2024-06-21 09:09:20,15,4,5.92,Mobile Pay,In-store,1.0,0.0,0.0
6963,641,2024-06-21 13:43:27,15,3,4.54,Credit Card,In-store,5.0,0.0,0.0
342,464,2024-06-21 11:37:45,15,3,3.22,Credit Card,In-store,3.0,0.0,0.0
8914,400,2024-06-21 12:43:08,15,1,3.73,Mobile Pay,Online,,0.0,0.0
7145,237,2024-06-21 11:04:30,15,7,5.44,Cash,In-store,2.0,0.0,0.0
6497,594,2024-06-21 09:38:02,5,1,3.52,Mobile Pay,In-store,2.0,0.0,0.0
664,291,2024-06-21 14:21:39,6,3,4.61,Credit Card,In-store,4.0,1.0,0.46
8615,393,2024-06-21 09:18:30,5,1,5.94,Cash,In-store,3.0,0.0,0.0
7308,683,2024-06-22 10:24:35,6,1,2.37,Cash,In-store,2.0,3.0,0.24
5071,304,2024-06-22 16:00:47,6,6,8.48,Cash,Online,,0.0,0.0
33,717,2024-06-22 13:53:19,15,1,3.67,Cash,In-store,4.0,0.0,0.0
10752,133,2024-06-22 09:48:27,21,3,3.98,Mobile Pay,Online,,0.0,0.0
10012,134,2024-06-22 16:27:20,15,1,2.44,Mobile Pay,Online,,0.0,0.0
1310,140,2024-06-22 13:36:17,15,1,9.23,Mobile Pay,In-store,3.0,0.0,0.0
4747,301,2024-06-22 10:06:59,5,4,5.36,Cash,Online,,6.0,1.07
7027,116,2024-06-22 16:16:14,15,1,8.63,Credit Card,Online,,0.0,0.0
8358,694,2024-06-22 10:53:20,15,6,3.27,Credit Card,Online,,0.0,0.0
8149,156,2024-06-22 16:41:31,5,1,6.07,Cash,In-store,3.0,0.0,0.0
882,323,2024-06-22 14:03:53,15,1,7.42,Credit Card,Online,,0.0,0.0
651,494,2024-06-22 16:02:45,5,3,6.65,Mobile Pay,Online,,3.0,0.66
10002,569,2024-06-22 10:00:15,5,1,3.04,Cash,In-store,1.0,9.0,0.3
2242,201,2024-06-22 10:00:27,15,1,5.18,Credit Card,Online,,0.0,0.0
7048,402,2024-06-22 12:56:24,15,1,3.51,Mobile Pay,In-store,5.0,7.0,0.35
9808,641,2024-06-22 16:13:53,5,1,5.79,Credit Card,Online,,3.0,0.58
5584,329,2024-06-22 16:05:33,15,1,6.87,Credit Card,In-store,1.0,0.0,0.0
1597,599,2024-06-22 09:07:39,6,6,4.58,Mobile Pay,In-store,4.0,0.0,0.0
3205,148,2024-06-22 09:25:38,21,6,3.34,Mobile Pay,Online,,0.0,0.0
2124,308,2024-06-22 15:44:10,21,1,3.91,Credit Card,Online,,0.0,0.0
1894,296,2024-06-22 15:12:08,21,1,6.13,Credit Card,In-store,5.0,0.0,0.0
5282,475,2024-06-22 14:43:51,6,1,2.88,Cash,In-store,1.0,0.0,0.0
4327,607,2024-06-22 10:05:31,6,4,3.54,Cash,Online,,0.0,0.0
1932,394,2024-06-22 11:23:01,15,1,3.03,Mobile Pay,In-store,5.0,0.0,0.0
152,343,2024-06-22 11:40:46,5,1,3.31,Mobile Pay,Online,,0.0,0.0
3924,413,2024-06-22 09:47:13,5,1,9.23,Credit Card,Online,,1.0,0.92
2526,261,2024-06-22 12:01:21,15,11,4.96,Mobile Pay,In-store,1.0,0.0,0.0
7785,521,2024-06-22 16:09:29,15,1,7.13,Credit Card,Online,,0.0,0.0
1130,364,2024-06-22 16:23:08,6,1,4.67,Credit Card,In-store,2.0,0.0,0.0
6565,263,2024-06-22 11:44:41,15,4,3.79,Cash,In-store,5.0,0.0,0.0
3846,710,2024-06-22 15:13:34,21,1,4.59,Cash,Online,,0.0,0.0
10890,231,2024-06-22 09:39:26,6,1,6.11,Mobile Pay,In-store,5.0,0.0,0.0
2665,609,2024-06-22 10:55:36,21,1,2.86,Cash,In-store,3.0,0.0,0.29
4528,643,2024-06-22 12:13:27,6,1,3.7,Mobile Pay,In-store,5.0,0.0,0.0
8268,105,2024-06-22 14:52:50,5,1,3.05,Cash,Online,,0.0,0.0
3244,592,2024-06-22 10:23:27,15,1,3.12,Credit Card,In-store,1.0,0.0,0.0
390,267,2024-06-22 16:47:08,5,4,2.51,Cash,Online,,0.0,0.0
7124,269,2024-06-22 16:21:23,15,1,4.54,Mobile Pay,In-store,1.0,0.0,0.0
4358,228,2024-06-23 15:06:55,15,1,3.59,Credit Card,In-store,4.0,0.0,0.0
6726,640,2024-06-23 11:28:34,5,9,5.04,Cash,In-store,1.0,0.0,0.0
9978,381,2024-06-23 13:00:16,15,1,3.77,Mobile Pay,In-store,5.0,0.0,0.0
3245,513,2024-06-23 14:51:11,21,1,6.13,Mobile Pay,In-store,4.0,0.0,0.0
6911,250,2024-06-23 15:31:15,15,1,3.87,Mobile Pay,In-store,4.0,0.0,0.0
5513,333,2024-06-23 10:54:03,15,4,6.11,Mobile Pay,Online,,0.0,0.0
7716,494,2024-06-23 14:17:43,15,10,4.79,Mobile Pay,Online,,3.0,2.88
598,675,2024-06-23 11:15:27,15,1,8.57,Cash,In-store,4.0,0.0,0.0
5623,152,2024-06-23 13:57:58,21,1,5.04,Mobile Pay,Online,,0.0,0.0
1190,714,2024-06-23 11:16:35,15,1,2.28,Credit Card,In-store,3.0,10.0,0.23
858,349,2024-06-23 16:24:50,5,1,5.21,Credit Card,Online,,0.0,0.0
9521,346,2024-06-23 12:36:58,21,3,3.71,Cash,Online,,5.0,0.74
2644,198,2024-06-23 10:38:11,15,1,1.81,Cash,In-store,1.0,0.0,0.0
8745,136,2024-06-23 09:38:40,21,1,8.13,Cash,In-store,1.0,0.0,0.0
2233,594,2024-06-23 10:55:12,15,1,4.12,Cash,In-store,2.0,0.0,0.0
10568,424,2024-06-23 15:45:34,5,6,3.34,Credit Card,Online,,0.0,0.0
10605,429,2024-06-23 14:54:11,6,1,2.99,Credit Card,In-store,3.0,0.0,0.0
5402,412,2024-06-23 10:53:04,21,1,2.46,Mobile Pay,Online,,0.0,0.0
3978,365,2024-06-23 14:49:37,6,1,2.17,Cash,In-store,5.0,0.0,0.0
7011,399,2024-06-23 11:12:15,15,1,3.95,Mobile Pay,In-store,3.0,0.0,0.0
6690,181,2024-06-23 09:15:33,5,1,5.18,Mobile Pay,Online,,0.0,0.0
8225,314,2024-06-23 09:15:32,15,9,3.06,Credit Card,In-store,5.0,0.0,0.0
8652,582,2024-06-23 14:39:49,15,1,2.82,Cash,In-store,5.0,0.0,0.0
919,325,2024-06-23 11:47:09,6,7,3.76,Mobile Pay,Online,,2.0,1.5
4720,149,2024-06-23 11:56:22,15,6,3.39,Credit Card,In-store,3.0,0.0,0.0
5092,283,2024-06-23 14:13:31,15,1,4.55,Cash,In-store,4.0,0.0,0.0
8208,680,2024-06-23 12:56:30,21,1,3.88,Mobile Pay,Online,,0.0,0.0
2952,518,2024-06-23 15:15:28,15,1,3.37,Mobile Pay,In-store,3.0,0.0,0.0
280,232,2024-06-23 14:18:54,21,1,9.02,Credit Card,In-store,3.0,0.0,0.0
8910,178,2024-06-23 16:46:25,21,1,2.33,Cash,In-store,5.0,0.0,0.0
7508,216,2024-06-23 16:55:11,15,1,5.76,Cash,In-store,5.0,0.0,0.0
3577,689,2024-06-23 11:42:34,21,1,3.26,Cash,In-store,1.0,10.0,0.33
10056,650,2024-06-23 12:55:06,15,1,6.18,Mobile Pay,In-store,2.0,9.0,0.62
6325,707,2024-06-23 15:20:39,15,4,3.23,Mobile Pay,Online,,0.0,0.0
7356,268,2024-06-23 15:08:24,21,1,6.13,Credit Card,In-store,2.0,0.0,0.0
9209,200,2024-06-23 16:08:22,5,3,2.87,Mobile Pay,In-store,4.0,0.0,0.0
9813,274,2024-06-23 11:45:59,15,1,3.65,Credit Card,Online,,0.0,0.0
2173,333,2024-06-23 13:46:21,15,4,1.94,Mobile Pay,In-store,2.0,0.0,0.0
8193,606,2024-06-23 10:38:10,5,1,5.23,Credit Card,In-store,2.0,0.0,0.0
10547,598,2024-06-23 12:07:30,6,1,4.3,Credit Card,Online,,0.0,0.0
2517,272,2024-06-23 13:11:33,15,1,4.63,Mobile Pay,In-store,5.0,0.0,0.0
5019,356,2024-06-24 12:26:48,21,1,4.52,Credit Card,Online,,0.0,0.0
7428,293,2024-06-24 12:16:46,6,6,3.42,Credit Card,In-store,4.0,0.0,0.0
6560,674,2024-06-24 09:59:11,15,1,4.02,Mobile Pay,Online,,0.0,0.0
10670,376,2024-06-24 12:46:31,21,1,2.27,Mobile Pay,In-store,3.0,0.0,0.0
5566,567,2024-06-24 13:39:10,6,1,3.1,Cash,In-store,2.0,4.0,0.31
1614,394,2024-06-24 14:16:35,5,3,3.16,Cash,In-store,4.0,4.0,0.63
7203,505,2024-06-24 16:02:29,21,3,4.29,Credit Card,Online,,0.0,0.0
7180,138,2024-06-24 14:04:01,15,1,2.66,Mobile Pay,Online,,2.0,0.27
3904,255,2024-06-24 13:33:52,21,1,5.3,Mobile Pay,Online,,0.0,0.0
1985,505,2024-06-24 13:21:08,15,1,4.6,Mobile Pay,Online,,0.0,0.0
5668,158,2024-06-24 16:44:57,6,9,1.77,Cash,In-store,2.0,0.0,0.0
9370,102,2024-06-24 09:02:17,6,1,3.05,Credit Card,Online,,0.0,0.0
10031,264,2024-06-24 14:39:59,15,1,3.27,Cash,In-store,1.0,0.0,0.0
2825,120,2024-06-24 12:00:42,15,4,2.46,Credit Card,In-store,5.0,0.0,0.0
4831,603,2024-06-24 09:17:42,6,3,6.42,Credit Card,Online,,0.0,0.0
4985,462,2024-06-24 12:18:38,15,4,2.06,Credit Card,In-store,4.0,0.0,0.0
6329,340,2024-06-24 16:32:55,6,7,3.32,Mobile Pay,Online,,0.0,0.0
2931,603,2024-06-24 13:19:52,5,6,2.87,Cash,Online,,0.0,0.0
9965,623,2024-06-24 12:38:59,21,3,3.89,Mobile Pay,Online,,0.0,0.0
7518,226,2024-06-24 13:07:50,21,1,6.09,Cash,Online,,3.0,0.61
731,643,2024-06-24 15:17:41,5,1,2.4,Credit Card,Online,,0.0,0.0
4971,214,2024-06-24 16:07:26,5,1,4.41,Cash,Online,,0.0,0.0
427,509,2024-06-24 10:28:27,21,1,4.22,Cash,Online,,0.0,0.0
4636,681,2024-06-24 14:44:50,15,1,4.58,Mobile Pay,In-store,2.0,4.0,0.46
4905,455,2024-06-24 15:25:59,21,14,7.14,Credit Card,Online,,0.0,0.0
3479,645,2024-06-24 10:34:44,15,1,3.15,Credit Card,In-store,4.0,0.0,0.0
8553,677,2024-06-24 11:38:17,21,1,2.18,Credit Card,In-store,4.0,0.0,0.0
10849,638,2024-06-24 14:25:25,6,1,2.19,Credit Card,In-store,2.0,10.0,0.22
5471,616,2024-06-24 12:38:00,6,3,4.58,Mobile Pay,Online,,0.0,0.0
8746,194,2024-06-24 14:08:47,5,1,1.91,Credit Card,Online,,7.0,0.19
81,180,2024-06-24 15:44:36,6,1,3.34,Credit Card,In-store,3.0,10.0,0.33
8333,233,2024-06-24 14:54:13,6,3,3.56,Mobile Pay,In-store,1.0,0.0,0.0
7320,103,2024-06-24 10:18:01,15,7,8.61,Cash,In-store,1.0,3.0,3.44
9266,689,2024-06-24 09:08:46,15,1,3.29,Credit Card,In-store,5.0,4.0,0.33
5371,655,2024-06-24 12:26:35,5,1,6.21,Cash,Online,,0.0,0.0
5479,218,2024-06-25 14:46:18,15,1,3.01,Cash,In-store,5.0,1.0,0.3
2478,485,2024-06-25 13:49:00,5,1,2.3,Mobile Pay,In-store,1.0,0.0,0.0
8592,343,2024-06-25 13:05:31,15,1,6.18,Cash,Online,,2.0,0.62
2895,168,2024-06-25 16:09:21,15,1,2.31,Cash,In-store,4.0,0.0,0.0
767,357,2024-06-25 11:51:15,6,1,7.95,Cash,Online,,7.0,0.8
356,553,2024-06-25 15:44:53,5,1,5.11,Cash,Online,,0.0,0.0
4900,229,2024-06-25 09:20:30,15,1,4.23,Credit Card,Online,,0.0,0.0
1733,247,2024-06-25 13:41:43,6,1,4.78,Cash,Online,,0.0,0.0
2861,130,2024-06-25 12:05:48,15,11,2.92,Cash,In-store,3.0,0.0,0.0
5269,713,2024-06-25 12:11:24,15,1,5.7,Credit Card,Online,,6.0,0.57
1600,701,2024-06-25 15:39:32,5,1,6.59,Cash,In-store,2.0,0.0,0.0
2842,501,2024-06-25 13:55:06,5,1,4.05,Credit Card,In-store,2.0,0.0,0.0
10923,447,2024-06-25 09:48:37,5,1,2.89,Cash,In-store,2.0,0.0,0.0
6123,242,2024-06-25 13:47:14,21,3,8.82,Cash,Online,,0.0,0.0
4952,566,2024-06-25 12:10:25,15,1,5.01,Credit Card,Online,,0.0,0.0
10861,327,2024-06-25 10:54:22,6,1,3.16,Mobile Pay,Online,,1.0,0.32
3052,178,2024-06-25 09:04:02,15,6,3.47,Cash,Online,,0.0,0.0
3623,332,2024-06-25 16:16:59,15,1,6.31,Mobile Pay,In-store,2.0,0.0,0.0
10121,642,2024-06-25 13:28:44,5,1,4.99,Credit Card,In-store,1.0,0.0,0.0
8828,239,2024-06-25 15:15:35,15,1,8.93,Credit Card,In-store,2.0,0.0,0.0
4117,542,2024-06-25 15:29:31,15,1,2.35,Mobile Pay,In-store,2.0,0.0,0.0
6139,188,2024-06-25 11:26:56,21,1,5.74,Mobile Pay,Online,,0.0,0.0
3352,202,2024-06-25 10:42:48,21,1,3.56,Cash,Online,,0.0,0.0
1721,223,2024-06-25 09:46:42,15,1,2.91,Mobile Pay,In-store,2.0,9.0,0.29
6912,372,2024-06-25 09:58:00,21,9,6.78,Mobile Pay,Online,,0.0,0.0
3449,176,2024-06-25 13:39:38,15,4,4.88,Credit Card,In-store,5.0,6.0,0.98
6538,705,2024-06-25 10:05:08,21,3,7.58,Mobile Pay,In-store,3.0,0.0,0.0
7447,295,2024-06-25 09:43:08,5,4,4.31,Mobile Pay,In-store,4.0,0.0,0.0
353,241,2024-06-25 10:34:40,5,1,3.95,Cash,In-store,1.0,0.0,0.0
3208,120,2024-06-25 14:20:13,5,4,5.82,Mobile Pay,Online,,0.0,0.0
1128,358,2024-06-25 11:03:10,5,1,4.06,Cash,Online,,6.0,0.41
6422,267,2024-06-25 14:18:17,21,6,5.07,Cash,In-store,4.0,0.0,0.0
8794,194,2024-06-25 14:14:55,15,1,1.92,Credit Card,In-store,3.0,0.0,0.0
8084,103,2024-06-25 14:50:15,5,7,8.73,Mobile Pay,In-store,5.0,0.0,0.0
10910,535,2024-06-25 11:56:26,5,1,2.48,Cash,Online,,0.0,0.0
4676,325,2024-06-25 13:27:04,15,6,3.51,Mobile Pay,In-store,5.0,0.0,0.0
3807,689,2024-06-25 09:50:31,6,1,6.21,Credit Card,In-store,2.0,0.0,0.0
8935,333,2024-06-26 15:57:42,5,1,4.02,Mobile Pay,Online,,6.0,0.4
1033,324,2024-06-26 10:29:54,5,1,3.6,Credit Card,Online,,0.0,0.0
3122,248,2024-06-26 16:07:56,15,1,7.03,Mobile Pay,Online,,0.0,0.0
2275,637,2024-06-26 14:03:06,15,1,3.62,Mobile Pay,Online,,0.0,0.0
9806,197,2024-06-26 09:55:51,5,1,2.54,Cash,Online,,0.0,0.0
8108,599,2024-06-26 10:09:10,15,1,8.82,Mobile Pay,Online,,0.0,0.0
6266,232,2024-06-26 10:37:38,21,1,8.69,Mobile Pay,In-store,2.0,0.0,0.0
3447,419,2024-06-26 11:50:54,21,1,5.27,Mobile Pay,In-store,3.0,0.0,0.0
7848,213,2024-06-26 15:42:29,5,1,4.39,Credit Card,Online,,0.0,0.0
1669,239,2024-06-26 10:48:53,5,1,5.42,Mobile Pay,Online,,0.0,0.0
6288,485,2024-06-26 09:27:16,15,6,2.62,Mobile Pay,In-store,3.0,0.0,0.0
4434,496,2024-06-26 13:23:40,21,6,5.4,Cash,In-store,1.0,0.0,0.0
9865,204,2024-06-26 11:04:06,15,1,4.44,Credit Card,Online,,0.0,0.0
10556,240,2024-06-26 15:33:52,15,1,2.81,Mobile Pay,Online,,0.0,0.0
9196,237,2024-06-26 16:08:20,6,1,3.11,Mobile Pay,In-store,3.0,5.0,0.31
4251,371,2024-06-26 12:45:26,5,1,8.74,Credit Card,Online,,7.0,0.87
6286,720,2024-06-26 14:31:23,5,1,5.44,Credit Card,Online,,0.0,0.0
2979,483,2024-06-26 14:34:00,15,6,3.95,Credit Card,In-store,4.0,2.0,1.19
10358,415,2024-06-26 15:00:39,15,1,8.87,Credit Card,Online,,0.0,0.0
5858,105,2024-06-26 15:33:42,15,1,2.75,Credit Card,In-store,1.0,3.0,0.27
806,510,2024-06-26 16:18:03,15,1,8.63,Credit Card,In-store,3.0,0.0,0.0
1591,507,2024-06-26 16:41:24,15,1,4.78,Mobile Pay,In-store,3.0,0.0,0.0
10668,375,2024-06-26 12:32:27,21,1,7.97,Credit Card,Online,,0.0,0.0
1469,677,2024-06-26 13:57:30,15,6,2.42,Cash,In-store,5.0,0.0,0.0
7288,707,2024-06-26 10:20:02,21,1,8.18,Mobile Pay,In-store,1.0,0.0,0.0
6041,375,2024-06-26 15:48:43,5,1,6.07,Cash,In-store,1.0,0.0,0.0
2869,209,2024-06-26 13:22:41,6,1,4.87,Mobile Pay,Online,,0.0,0.0
8513,179,2024-06-26 09:23:39,15,1,2.12,Mobile Pay,In-store,2.0,0.0,0.0
2523,619,2024-06-26 09:01:02,6,1,3.13,Cash,Online,,0.0,0.0
10578,512,2024-06-26 13:25:44,21,4,5.83,Credit Card,In-store,2.0,0.0,0.0
9596,337,2024-06-26 15:48:44,5,1,4.83,Cash,Online,,0.0,0.0
3816,581,2024-06-26 09:21:13,5,1,3.67,Cash,Online,,0.0,0.0
10424,651,2024-06-26 09:45:03,15,1,6.47,Cash,Online,,0.0,0.0
368,511,2024-06-26 11:29:47,6,1,7.46,Mobile Pay,Online,,0.0,0.0
830,255,2024-06-26 14:47:07,21,1,4.59,Cash,In-store,2.0,0.0,0.0
6386,271,2024-06-26 16:14:44,21,1,4.76,Credit Card,Online,,0.0,0.0
1725,625,2024-06-26 12:02:13,15,7,3.97,Mobile Pay,Online,,0.0,0.0
6873,569,2024-06-26 11:33:32,15,1,3.01,Cash,Online,,0.0,0.0
1556,622,2024-06-26 15:06:30,6,1,3.17,Mobile Pay,In-store,4.0,0.0,0.0
6939,586,2024-06-26 12:37:15,15,6,4.93,Credit Card,Online,,0.0,0.0
3344,276,2024-06-26 13:00:09,5,1,6.18,Cash,In-store,3.0,0.0,0.0
617,321,2024-06-26 11:34:09,15,4,4.69,Mobile Pay,In-store,3.0,0.0,0.0
1173,415,2024-06-26 14:50:28,5,1,5.72,Mobile Pay,Online,,10.0,0.57
10104,544,2024-06-26 09:33:04,15,1,9.13,Mobile Pay,Online,,7.0,0.91
5285,656,2024-06-27 15:45:01,15,4,5.85,Credit Card,Online,,0.0,0.0
5837,585,2024-06-27 16:57:15,6,4,4.82,Cash,In-store,1.0,2.0,0.96
9678,473,2024-06-27 09:23:18,21,4,2.58,Mobile Pay,In-store,4.0,0.0,0.0
2105,334,2024-06-27 11:15:50,15,1,5.16,Credit Card,Online,,0.0,0.0
432,631,2024-06-27 12:24:48,21,4,8.05,Credit Card,Online,,0.0,0.0
9407,265,2024-06-27 09:06:04,6,1,7.47,Cash,In-store,2.0,0.0,0.0
9316,320,2024-06-27 16:59:20,15,1,4.96,Cash,In-store,1.0,0.0,0.0
9237,495,2024-06-27 09:11:50,15,1,2.52,Cash,Online,,0.0,0.0
9066,317,2024-06-27 16:45:49,6,4,3.79,Cash,In-store,5.0,0.0,0.0
9277,368,2024-06-27 09:43:51,6,1,4.27,Cash,Online,,0.0,0.0
4080,359,2024-06-27 09:21:02,21,1,4.33,Cash,Online,,0.0,0.0
3133,303,2024-06-27 10:15:09,6,7,4.87,Mobile Pay,In-store,5.0,0.0,0.0
5829,385,2024-06-27 13:48:57,15,1,2.12,Cash,Online,,0.0,0.0
8937,347,2024-06-27 13:41:19,21,4,2.8,Credit Card,In-store,1.0,0.0,0.0
6244,212,2024-06-27 15:23:03,21,1,7.63,Credit Card,Online,,0.0,0.0
3219,637,2024-06-27 14:03:20,5,1,2.73,Mobile Pay,In-store,3.0,0.0,0.0
9624,373,2024-06-27 16:39:53,6,9,4.33,Mobile Pay,Online,,0.0,0.0
775,111,2024-06-27 14:36:09,21,1,5.89,Credit Card,Online,,9.0,0.59
756,591,2024-06-27 10:12:02,5,1,7.89,Cash,In-store,3.0,0.0,0.0
2341,544,2024-06-27 09:40:00,21,1,6.23,Cash,In-store,4.0,5.0,0.62
6819,497,2024-06-27 14:03:56,15,1,3.92,Credit Card,Online,,0.0,0.0
5928,638,2024-06-27 12:09:38,15,6,2.74,Cash,In-store,2.0,0.0,0.0
3491,619,2024-06-27 16:49:33,6,1,8.88,Mobile Pay,Online,,0.0,0.0
996,335,2024-06-27 11:10:56,6,10,6.68,Cash,Online,,0.0,0.0
10339,361,2024-06-27 15:23:44,15,1,4.0,Mobile Pay,In-store,2.0,0.0,0.0
10316,684,2024-06-27 14:47:37,5,1,4.01,Cash,In-store,1.0,0.0,0.0
7615,207,2024-06-27 10:18:28,15,3,4.21,Mobile Pay,In-store,2.0,0.0,0.0
4956,110,2024-06-27 16:00:36,21,3,3.31,Credit Card,Online,,0.0,0.0
8276,428,2024-06-27 15:44:57,6,1,2.29,Mobile Pay,In-store,1.0,0.0,0.0
4704,589,2024-06-27 10:17:49,15,1,5.13,Cash,Online,,0.0,0.0
1962,327,2024-06-27 14:50:50,5,1,4.76,Cash,In-store,5.0,0.0,0.0
310,585,2024-06-27 10:43:07,15,3,4.45,Cash,In-store,3.0,0.0,0.0
9295,307,2024-06-27 12:14:20,15,1,4.31,Credit Card,In-store,3.0,0.0,0.0
8062,709,2024-06-27 13:21:16,5,1,4.48,Mobile Pay,Online,,0.0,0.0
455,596,2024-06-27 15:50:55,15,1,7.21,Credit Card,In-store,3.0,0.0,0.0
1206,112,2024-06-27 12:36:44,15,1,3.81,Cash,Online,,0.0,0.0
10114,139,2024-06-27 14:36:33,5,3,6.34,Cash,Online,,0.0,0.0
5162,550,2024-06-27 09:10:03,6,13,3.48,Credit Card,In-store,2.0,0.0,0.0
5993,368,2024-06-27 13:27:45,21,3,5.78,Mobile Pay,In-store,5.0,0.0,0.0
948,567,2024-06-27 15:04:23,15,1,5.44,Credit Card,In-store,3.0,0.0,0.0
10891,546,2024-06-28 11:12:48,15,4,9.02,Cash,Online,,8.0,1.8
745,158,2024-06-28 16:24:05,21,4,2.56,Cash,Online,,0.0,0.0
2512,290,2024-06-28 16:09:20,21,1,6.02,Credit Card,Online,,1.0,0.6
868,143,2024-06-28 09:05:40,5,1,4.13,Mobile Pay,Online,,0.0,0.0
710,105,2024-06-28 11:43:09,15,3,5.47,Credit Card,In-store,2.0,0.0,0.0
2132,252,2024-06-28 15:53:31,5,3,9.19,Cash,In-store,1.0,0.0,0.0
